date,hashtag,mentions,estimated_reach,sentiment_score,top_country
2024-06-29,#deeplearning,65194,382183,0.33,Brazil
2024-08-10,#blockchain,171745,906577,-0.28,Uk
2025-05-15,#deeplearning,175166,737279,-0.54,Indonesia
2025-05-11,#machinelearning,68300,389424,0.83,Mexico
2024-07-21,#sustainability,81902,172964,0.86,Japan
2025-02-07,#machinelearning,13757,70740,0.64,Turkey
2024-06-23,#blockchain,34982,184147,-0.86,France
2025-04-08,#machinelearning,71433,312879,0.19,South Africa
2024-08-13,#blockchain,71050,424392,0.74,Turkey
2024-11-08,#ai,52780,92563,-0.28,Russia
2025-01-14,#ai,73233,165271,-0.05,France
2025-01-14,#blockchain,124832,245530,-0.83,Italy
2025-04-09,#ai,123924,665808,0.38,Russia
2025-05-21,#ai,26847,128959,-0.68,Canada
2025-03-24,#aiart,5995,19815,-0.21,France
2024-08-02,#deeplearning,92861,156213,0.3,Indonesia
2025-04-19,#sustainability,31560,170911,-0.18,South Korea
2025-05-11,#aiart,16287,79011,0.48,China
2025-01-17,#blockchain,182590,464578,-0.07,India
2024-06-14,#sustainability,176966,459556,-0.94,Brazil
2025-01-01,#aiart,182676,408294,0.72,South Korea
2025-03-26,#machinelearning,178540,498489,0.22,Nigeria
2024-10-21,#blockchain,83788,223604,0.92,Spain
2025-02-05,#ai,68325,308564,0.06,Germany
2024-10-01,#blockchain,20872,61291,0.06,Japan
2025-03-08,#aiart,168727,577311,-0.62,India
2024-11-10,#aiart,21789,101561,0.81,Nigeria
2025-03-18,#aiart,9377,33918,0.15,Japan
2025-05-15,#sustainability,27200,143403,-0.23,Russia
2024-06-11,#machinelearning,9896,16746,0.17,Usa
2025-04-05,#machinelearning,78854,276231,-0.65,China
2024-09-13,#blockchain,114172,248011,-0.3,Japan
2025-01-27,#aiart,104050,441953,0.86,Japan
2025-03-05,#aiart,28528,118612,0.1,Indonesia
2025-01-01,#ai,94262,375975,-0.12,Uk
2024-06-13,#machinelearning,63375,277997,-0.21,Russia
2024-08-23,#aiart,197834,564458,-0.94,South Africa
2024-06-24,#blockchain,117904,328383,-0.3,Indonesia
2024-09-27,#aiart,92866,349233,-0.64,Canada
2025-02-19,#machinelearning,137855,622361,-0.59,Brazil
2024-10-21,#machinelearning,188238,726624,-0.19,Uk
2025-03-29,#machinelearning,39415,217339,-0.87,Germany
2025-04-25,#machinelearning,155413,836622,-0.11,Egypt
2025-05-05,#blockchain,110987,576559,0.5,Usa
2024-09-29,#aiart,95578,549102,0.12,Mexico
2025-04-22,#deeplearning,174825,749590,0.12,Mexico
2025-04-26,#aiart,146577,377671,0.82,India
2025-01-18,#machinelearning,104226,305204,-0.56,Indonesia
2024-08-13,#blockchain,132731,390665,-0.24,Mexico
2024-06-20,#deeplearning,194821,458036,0.92,Turkey
2025-01-09,#sustainability,138790,226825,0.96,Mexico
2025-01-05,#ai,36592,162245,0.86,South Korea
2024-06-02,#deeplearning,65041,326015,-0.9,Australia
2025-01-09,#machinelearning,186670,1100484,-0.07,Egypt
2025-02-15,#machinelearning,41532,228419,0.28,Brazil
2025-02-26,#aiart,52334,123546,-0.05,Nigeria
2025-04-27,#sustainability,183672,814059,-0.66,Indonesia
2024-11-24,#aiart,114679,202098,0.23,Russia
2025-05-22,#ai,25554,142863,0.23,France
2024-07-26,#ai,192663,537568,0.7,India
2025-05-01,#blockchain,38882,124229,0.81,Australia
2025-05-14,#blockchain,197069,756817,-0.76,Brazil
2025-02-27,#aiart,26232,118552,-0.28,India
2024-07-15,#sustainability,178336,549187,-0.85,Uk
2024-09-18,#blockchain,95676,517964,0.57,Italy
2025-04-28,#aiart,87993,164962,0.43,Japan
2025-04-23,#ai,83682,269283,-0.3,Usa
2025-05-26,#sustainability,151675,463361,0.55,Brazil
2024-12-21,#aiart,101388,548359,-0.6,Germany
2024-06-09,#deeplearning,30347,73161,0.16,Germany
2024-07-13,#sustainability,69429,147948,-0.1,Spain
2025-04-20,#deeplearning,150341,686533,0.71,Italy
2024-12-29,#machinelearning,8050,17792,-0.6,Turkey
2024-08-23,#ai,80042,279123,-0.17,Germany
2024-12-30,#ai,98408,492848,0.78,Germany
2024-12-03,#sustainability,168834,267226,0.08,Usa
2025-05-22,#machinelearning,87045,448979,-0.97,Turkey
2024-11-19,#deeplearning,46207,168337,0.86,Russia
2024-06-26,#machinelearning,2247,10857,-0.8,Brazil
2024-07-07,#machinelearning,166078,355691,0.33,South Africa
2025-01-10,#aiart,145630,640421,0.35,Egypt
2024-11-03,#machinelearning,182025,1072141,0.21,Nigeria
2025-02-22,#blockchain,45004,202975,0.47,Japan
2024-10-19,#deeplearning,177416,391818,0.12,Indonesia
2024-09-10,#ai,31551,125906,0.46,South Africa
2024-12-15,#blockchain,21144,60601,-0.05,Egypt
2025-03-14,#machinelearning,59979,257719,0.32,Spain
2025-03-14,#blockchain,191885,502468,0.19,France
2024-08-17,#blockchain,110607,444662,0.25,Spain
2025-02-10,#machinelearning,103028,315481,-0.31,South Korea
2025-05-08,#deeplearning,168601,967880,0.09,Japan
2024-11-19,#aiart,46485,157592,0.17,France
2024-05-31,#aiart,132144,771223,0.38,Turkey
2024-08-05,#deeplearning,131547,429244,-0.26,Egypt
2025-01-18,#aiart,70646,386725,0.93,Egypt
2025-05-04,#sustainability,20814,43893,0.93,Germany
2025-05-15,#sustainability,115882,596775,0.18,Indonesia
2024-12-30,#sustainability,193533,982703,-0.15,Uk
2025-04-25,#machinelearning,154664,805387,-0.78,Australia
2024-11-23,#sustainability,2294,11740,-0.94,China
2025-05-21,#sustainability,72897,342511,0.16,Indonesia
2024-08-12,#aiart,73483,115930,0.26,Nigeria
2025-01-24,#machinelearning,90987,472493,0.43,China
2024-05-29,#blockchain,122832,658487,-0.86,Australia
2025-01-21,#deeplearning,39102,97875,0.91,Canada
2024-05-29,#ai,127523,370461,0.99,Russia
2025-04-19,#deeplearning,20445,61085,0.04,China
2025-05-24,#aiart,149347,659730,-0.24,Spain
2025-02-08,#sustainability,45826,94994,-0.58,Uk
2025-05-03,#sustainability,33166,124264,-0.99,Uk
2025-02-07,#ai,38932,211213,0.38,Indonesia
2025-05-02,#machinelearning,128041,428678,-0.15,Usa
2024-11-27,#deeplearning,30009,108671,0.43,Egypt
2024-09-02,#sustainability,154069,894907,-0.34,China
2024-06-24,#ai,18336,90300,0.51,Russia
2025-01-29,#deeplearning,158630,392729,0.56,Nigeria
2024-08-19,#deeplearning,136666,655213,-0.36,Russia
2025-05-14,#blockchain,195765,352733,0.34,Italy
2025-04-03,#ai,154117,368194,0.35,Brazil
2025-01-15,#machinelearning,85891,326760,-0.99,Australia
2024-10-25,#machinelearning,36747,134549,-0.64,India
2025-01-05,#machinelearning,126990,392169,-0.35,Brazil
2024-08-16,#deeplearning,147449,473674,-0.97,Brazil
2024-06-04,#ai,110646,234463,0.96,Canada
2024-06-30,#sustainability,43375,198115,-0.23,India
2024-10-24,#sustainability,162014,526640,-0.59,South Africa
2024-07-16,#sustainability,118785,496531,-0.25,Russia
2024-08-03,#machinelearning,54132,235988,0.05,Indonesia
2025-03-08,#ai,198149,611906,-0.88,Germany
2024-08-02,#machinelearning,104306,428844,-0.33,Spain
2025-05-17,#aiart,75641,323403,-0.74,France
2025-03-13,#sustainability,28552,110816,-0.61,Australia
2025-03-30,#sustainability,18644,52813,-0.82,Japan
2025-02-09,#blockchain,192438,898970,-0.75,South Korea
2024-12-02,#machinelearning,183210,1055185,-0.86,South Africa
2024-07-10,#blockchain,7859,12227,0.67,Uk
2025-03-06,#aiart,121063,431835,0.01,South Africa
2025-05-02,#machinelearning,92235,420325,0.15,Germany
2024-09-29,#blockchain,172084,1013446,-0.9,Germany
2025-02-13,#machinelearning,60980,226755,0.99,Usa
2024-12-13,#ai,144995,345589,-0.87,Germany
2024-10-17,#ai,47786,160549,0.56,Russia
2025-02-23,#blockchain,112978,556368,-0.9,Canada
2024-08-01,#machinelearning,165767,873145,0.81,Egypt
2024-12-17,#aiart,56971,303469,0.08,Australia
2025-01-06,#aiart,7561,23846,-0.56,Mexico
2024-07-20,#aiart,175270,555622,0.12,Brazil
2025-01-31,#aiart,30483,117906,0.87,Germany
2025-05-02,#blockchain,5643,29867,0.46,South Africa
2024-10-09,#sustainability,139290,260626,-0.97,South Korea
2024-12-21,#aiart,44848,173867,0.92,France
2024-08-01,#deeplearning,28380,158644,-0.78,South Africa
2024-11-18,#machinelearning,90304,189624,0.71,Australia
2024-12-28,#sustainability,182452,303851,0.14,Australia
2025-04-09,#ai,21100,56866,0.14,South Korea
2025-01-18,#ai,166345,641521,-0.63,Turkey
2024-08-30,#blockchain,63098,96638,0.94,Mexico
2025-02-18,#machinelearning,83761,289423,-0.56,France
2024-08-02,#deeplearning,135479,392149,0.58,South Africa
2024-06-22,#aiart,162101,467334,-0.96,Spain
2024-07-03,#sustainability,131081,470836,0.96,South Korea
2025-03-28,#aiart,101710,515712,-0.49,South Korea
2024-10-02,#sustainability,40162,176272,0.1,Germany
2024-06-16,#blockchain,103562,298862,0.07,Indonesia
2024-12-31,#machinelearning,64115,144559,-0.02,Japan
2025-05-02,#machinelearning,124990,495162,0.99,Australia
2024-06-07,#ai,120580,560007,-0.5,Canada
2025-02-21,#blockchain,72904,241123,-0.58,Egypt
2024-09-17,#blockchain,180165,540435,-0.74,Germany
2024-08-03,#machinelearning,13746,38499,0.39,Indonesia
2024-12-06,#sustainability,16882,48813,0.6,Turkey
2025-05-18,#sustainability,67043,276472,0.7,Usa
2024-07-02,#machinelearning,129010,527719,-0.75,Nigeria
2024-07-01,#ai,10723,35139,0.15,South Africa
2024-10-23,#deeplearning,84413,496220,-0.34,Canada
2024-08-31,#deeplearning,193155,1059055,0.0,France
2025-01-20,#sustainability,195441,681796,-0.39,Mexico
2024-07-25,#deeplearning,21488,41704,-0.65,Nigeria
2024-12-25,#aiart,152135,529071,-0.58,Canada
2024-08-23,#machinelearning,32534,76940,0.16,Japan
2024-11-07,#aiart,120423,483671,-0.86,Canada
2024-12-31,#deeplearning,195767,945984,0.32,Italy
2024-10-20,#ai,4105,19678,-0.12,Australia
2025-05-16,#machinelearning,75298,275955,0.75,Turkey
2024-12-18,#deeplearning,195761,1056632,0.31,Turkey
2024-07-10,#deeplearning,114170,309109,0.85,Turkey
2024-12-12,#deeplearning,146494,596913,0.06,Canada
2025-01-25,#aiart,9064,18968,0.54,Mexico
2024-08-04,#ai,26662,156683,-0.72,China
2024-09-07,#machinelearning,13995,37319,-0.36,Mexico
2024-08-14,#deeplearning,41511,78583,0.54,Russia
2024-07-23,#aiart,179152,644494,0.1,Egypt
2025-03-04,#aiart,196308,723047,0.23,Turkey
2025-02-22,#machinelearning,165823,565090,-0.84,Brazil
2024-10-28,#sustainability,198475,1050758,0.08,Uk
2024-06-24,#ai,46893,193542,0.42,Russia
2024-10-03,#blockchain,156348,542707,-0.91,India
2025-04-21,#blockchain,143682,261611,0.9,Canada
2025-01-31,#sustainability,144009,462436,0.7,Japan
2024-07-24,#deeplearning,198730,368471,0.54,South Africa
2025-04-15,#sustainability,146240,669836,-0.13,South Africa
2024-08-30,#ai,175780,474006,-0.7,Japan
2025-01-27,#ai,14919,56780,0.93,Australia
2025-01-12,#deeplearning,109025,173304,0.82,Turkey
2025-04-05,#machinelearning,89180,461889,0.92,Japan
2024-09-22,#ai,41567,205954,-0.14,Russia
2024-12-28,#aiart,123807,549246,-0.97,Egypt
2025-04-11,#machinelearning,155785,695985,0.11,Japan
2024-08-13,#deeplearning,19032,79428,0.24,India
2024-10-29,#deeplearning,57384,260029,-0.84,China
2024-09-14,#blockchain,15574,31255,-0.74,Canada
2024-09-14,#ai,75534,113404,-0.73,Russia
2024-09-01,#blockchain,152575,275042,-0.4,Canada
2025-05-27,#deeplearning,79672,368917,-0.39,Uk
2024-10-23,#blockchain,160992,428534,-0.99,Usa
2025-01-21,#sustainability,180500,456530,-0.21,Nigeria
2025-01-08,#machinelearning,126225,480935,0.59,Japan
2024-09-18,#ai,110889,206269,0.53,France
2024-12-22,#aiart,32363,188135,0.43,Egypt
2024-10-20,#sustainability,140544,463022,0.42,Indonesia
2024-10-22,#blockchain,189181,936851,0.44,South Korea
2025-04-17,#aiart,140345,677061,0.71,India
2025-02-24,#blockchain,10926,45330,0.57,Nigeria
2024-12-12,#deeplearning,177491,632357,0.75,Usa
2024-07-23,#blockchain,52720,286391,-0.68,China
2024-11-04,#deeplearning,72039,337849,-0.54,South Korea
2024-09-26,#sustainability,102454,342338,-0.98,Usa
2024-10-09,#deeplearning,188098,1015580,-0.5,Germany
2024-11-03,#machinelearning,95700,421293,0.47,China
2024-07-10,#sustainability,55734,256045,-0.18,Russia
2025-05-18,#machinelearning,152913,767937,0.81,France
2025-04-10,#sustainability,54785,273541,0.67,Italy
2025-03-03,#deeplearning,158881,416686,-0.08,Uk
2024-06-05,#sustainability,2639,13769,-0.44,Nigeria
2025-03-08,#aiart,126649,360722,-0.34,Australia
2025-04-20,#blockchain,119060,622013,0.96,Usa
2025-04-26,#blockchain,134811,765125,-0.56,Canada
2024-12-25,#deeplearning,27038,61383,-0.23,Spain
2024-09-27,#ai,57311,191576,-0.3,Brazil
2024-07-18,#blockchain,134167,793774,0.47,Spain
2025-02-16,#sustainability,55212,213750,0.9,South Africa
2025-04-22,#deeplearning,169952,572111,0.78,Germany
2024-09-04,#blockchain,116748,249185,0.39,Japan
2024-09-25,#machinelearning,157539,394429,0.17,South Korea
2024-11-11,#machinelearning,38197,227855,-0.97,Mexico
2024-07-03,#aiart,103496,353644,-0.45,Spain
2024-12-09,#machinelearning,191908,1001019,0.66,Canada
2024-11-17,#blockchain,30090,53635,0.03,Russia
2025-02-16,#sustainability,66360,233768,-0.45,Turkey
2025-04-19,#ai,10941,18114,-0.11,South Africa
2025-02-08,#blockchain,170059,371492,-0.63,Canada
2025-05-18,#sustainability,39689,91922,0.27,Brazil
2025-02-05,#sustainability,113398,329680,0.64,Canada
2024-07-20,#sustainability,71486,138834,-0.09,Italy
2025-05-19,#blockchain,194475,445039,0.91,Uk
2024-06-08,#sustainability,59338,291739,0.32,India
2025-02-27,#machinelearning,43560,134964,-0.52,Japan
2025-01-31,#blockchain,170743,305593,0.98,Australia
2024-06-26,#ai,61189,272715,-0.39,Russia
2024-10-29,#ai,90612,438598,0.4,China
2024-07-26,#ai,16002,32751,0.32,China
2024-08-13,#ai,51375,202213,-0.38,Egypt
2024-12-12,#blockchain,127574,563562,0.08,Usa
2024-11-14,#blockchain,47171,167841,-0.23,South Korea
2024-06-30,#blockchain,161197,897657,0.67,Egypt
2024-10-31,#deeplearning,120554,421779,0.97,Indonesia
2024-10-29,#sustainability,86498,279931,0.52,Egypt
2024-08-27,#deeplearning,126106,730658,-0.99,India
2024-05-29,#ai,39043,136949,0.42,Canada
2024-09-06,#sustainability,45160,137781,-0.16,Spain
2025-02-24,#blockchain,9343,32768,0.91,France
2025-04-08,#aiart,85850,134254,-0.88,Usa
2024-08-21,#aiart,168261,1004078,-0.59,Turkey
2024-09-08,#blockchain,159031,649254,-0.96,Indonesia
2024-11-10,#deeplearning,194008,591549,0.96,Nigeria
2025-05-15,#sustainability,9959,36478,-0.6,South Korea
2024-12-24,#blockchain,161212,548824,-0.22,Egypt
2025-02-12,#deeplearning,60855,352469,0.85,Egypt
2024-11-22,#sustainability,71219,412883,0.78,France
2024-09-21,#aiart,84348,310423,-0.71,South Korea
2024-09-13,#aiart,71171,119949,0.31,China
2024-12-14,#ai,144549,478697,0.47,India
2025-02-17,#deeplearning,131619,722748,0.54,Russia
2025-04-12,#aiart,175557,525931,0.62,South Africa
2024-09-13,#machinelearning,199283,995497,-0.58,Australia
2025-01-04,#aiart,184325,955958,-0.42,Canada
2024-11-20,#machinelearning,115292,538333,0.74,Usa
2024-07-09,#aiart,65265,153432,-0.47,China
2025-01-12,#sustainability,125499,640351,0.0,Indonesia
2024-06-21,#sustainability,167056,536152,-0.26,Spain
2024-07-05,#ai,32827,108816,-0.74,France
2024-07-21,#blockchain,152586,621744,-0.99,Uk
2025-04-09,#ai,93739,214844,-0.7,Nigeria
2025-03-06,#aiart,94062,287733,0.87,India
2024-09-30,#sustainability,96361,190514,-0.78,Japan
2025-01-06,#deeplearning,44652,88371,-0.35,Uk
2025-02-22,#blockchain,181932,331099,-0.34,Turkey
2024-12-19,#aiart,196582,810653,-0.05,Usa
2024-12-14,#aiart,129879,524921,-0.02,Turkey
2025-05-09,#blockchain,48318,199084,0.34,France
2025-05-22,#machinelearning,105277,426715,0.28,South Korea
2025-04-05,#sustainability,154332,281912,0.46,Uk
2025-04-19,#ai,197922,331195,-0.86,Mexico
2024-11-18,#ai,122224,574749,0.8,Italy
2024-08-14,#blockchain,95057,240682,-0.85,South Africa
2024-09-22,#ai,186745,655146,-0.8,Australia
2024-10-13,#ai,122030,728767,0.33,Italy
2025-05-04,#machinelearning,40362,226518,-0.72,China
2024-11-06,#blockchain,49104,147518,-0.3,Japan
2024-11-14,#sustainability,172518,352410,-0.67,Uk
2025-02-08,#deeplearning,194481,1003481,-0.03,Uk
2024-08-06,#blockchain,167476,944176,-0.51,Usa
2025-04-19,#blockchain,42407,133214,0.89,Brazil
2025-02-21,#ai,191272,404569,0.53,Usa
2025-01-21,#deeplearning,146019,588882,-0.99,South Africa
2025-04-01,#sustainability,192559,1046515,0.46,Italy
2024-11-30,#sustainability,167065,523275,-0.59,Spain
2025-05-09,#aiart,143161,530092,-0.83,China
2025-01-08,#aiart,97491,535472,-0.46,Mexico
2025-03-19,#machinelearning,109450,330029,0.68,Usa
2025-03-26,#sustainability,23037,80740,-0.74,South Africa
2024-09-30,#aiart,38775,91821,-0.88,India
2024-09-03,#ai,48341,270168,0.83,South Africa
2025-03-20,#ai,68667,152576,0.75,Brazil
2024-10-26,#deeplearning,47480,220126,0.83,Nigeria
2025-01-06,#blockchain,100238,247858,0.65,France
2025-05-13,#machinelearning,198311,1149447,-0.8,Turkey
2025-01-20,#sustainability,71635,164186,-0.11,Spain
2024-07-10,#ai,170811,660636,-0.36,Germany
2024-12-21,#aiart,193273,623164,-0.57,Uk
2024-09-24,#aiart,24101,50605,0.48,Germany
2025-02-19,#ai,159291,302609,-0.18,India
2024-10-12,#machinelearning,30056,161689,-0.25,South Africa
2025-01-17,#blockchain,20544,71799,-0.84,South Africa
2025-03-19,#sustainability,170467,594377,0.06,Brazil
2024-07-24,#aiart,3026,9668,0.84,Russia
2025-03-24,#ai,169243,443580,0.85,Australia
2024-07-17,#machinelearning,90354,227100,-0.72,South Africa
2024-06-20,#deeplearning,11992,22075,-0.95,Brazil
2025-01-11,#blockchain,187833,1073322,0.39,Brazil
2025-01-25,#deeplearning,188952,505683,-0.01,China
2025-05-08,#aiart,107621,484211,-0.85,Germany
2024-07-14,#machinelearning,97709,200295,-0.09,China
2024-11-13,#deeplearning,15175,52220,0.74,Mexico
2024-10-06,#sustainability,30646,138673,-0.39,Brazil
2025-03-24,#blockchain,168956,308315,0.81,Mexico
2024-11-04,#machinelearning,120854,343840,0.31,Russia
2024-12-17,#ai,25894,128259,-0.17,Uk
2024-08-02,#deeplearning,7222,33018,-0.16,Australia
2024-06-06,#blockchain,35011,183247,-0.26,Egypt
2024-12-18,#sustainability,191221,981592,0.41,Indonesia
2024-12-06,#ai,95908,160104,-0.55,Indonesia
2024-09-09,#sustainability,49103,126272,0.69,Russia
2024-12-29,#ai,72024,200856,0.98,Australia
2024-09-25,#aiart,23901,96666,-0.53,Japan
2025-05-21,#aiart,186515,520058,0.54,Egypt
2025-02-20,#deeplearning,131896,497068,0.43,Mexico
2024-12-13,#aiart,7476,44303,-0.13,Germany
2025-01-18,#aiart,90898,263609,0.78,Mexico
2025-04-10,#blockchain,115191,622920,-0.89,India
2025-04-12,#machinelearning,54708,107526,0.63,Spain
2024-06-12,#deeplearning,41609,248089,-0.38,Brazil
2025-02-14,#sustainability,36024,139651,0.3,Brazil
2025-02-11,#machinelearning,167837,392174,0.26,India
2024-10-04,#sustainability,198952,433783,-0.58,South Korea
2024-09-12,#ai,160522,947676,0.19,Uk
2024-12-29,#aiart,55107,169577,0.36,India
2024-07-21,#blockchain,181767,622605,0.52,Australia
2024-12-22,#machinelearning,21613,40523,0.79,Turkey
2024-10-25,#blockchain,54391,293461,-0.84,Australia
2024-08-08,#sustainability,91471,386244,0.57,Russia
2025-04-25,#ai,72205,372951,-0.16,South Africa
2024-06-13,#blockchain,142346,640777,0.61,Japan
2025-04-07,#machinelearning,57409,332459,0.07,South Africa
2024-07-07,#sustainability,4791,11429,0.89,Brazil
2025-04-08,#blockchain,189592,703153,-0.35,Uk
2025-02-26,#blockchain,166053,288515,-0.07,Nigeria
2024-09-04,#deeplearning,64504,261867,0.22,South Africa
2024-09-11,#deeplearning,195511,676159,0.61,France
2024-10-28,#blockchain,146266,418724,0.54,Russia
2025-01-10,#aiart,1226,3651,-0.17,Mexico
2025-04-26,#machinelearning,50209,89711,0.06,Uk
2025-04-29,#machinelearning,129047,358055,0.84,Turkey
2024-12-23,#ai,121199,574996,0.2,Turkey
2024-12-10,#sustainability,100471,568657,0.57,Japan
2025-05-26,#deeplearning,69679,375422,-0.44,Egypt
2025-05-12,#blockchain,62788,271369,-0.99,India
2024-12-24,#sustainability,3436,11748,-0.25,South Africa
2024-08-09,#blockchain,136541,315021,0.13,South Korea
2024-12-28,#machinelearning,15152,76892,0.19,Spain
2025-01-27,#sustainability,92781,215739,-0.08,South Africa
2025-04-29,#blockchain,167914,1000622,-0.1,Canada
2025-02-23,#machinelearning,54014,275922,-0.82,Canada
2025-01-12,#blockchain,192717,426008,-0.16,Brazil
2025-03-27,#ai,81109,321184,0.82,Canada
2024-07-04,#machinelearning,38303,68209,0.05,Indonesia
2025-02-11,#machinelearning,47104,175616,0.25,India
2025-05-23,#ai,102340,296396,-0.93,Germany
2025-01-09,#blockchain,41165,108269,-0.79,France
2025-03-12,#deeplearning,9468,22714,-0.43,Italy
2024-06-17,#machinelearning,13712,27827,-0.41,Australia
2025-01-01,#blockchain,17877,55270,0.24,South Korea
2025-05-25,#machinelearning,80084,120738,-0.11,Russia
2025-05-13,#deeplearning,59232,304513,-0.6,Canada
2025-02-28,#blockchain,48082,183748,0.42,Uk
2024-07-27,#aiart,154518,391869,-0.85,Brazil
2024-08-19,#ai,167326,518878,0.67,Indonesia
2024-09-09,#machinelearning,68303,274466,0.94,Canada
2024-09-09,#deeplearning,49419,224590,-0.99,Japan
2024-09-15,#machinelearning,193622,324766,-0.83,Australia
2024-06-29,#ai,152326,313126,-0.62,Germany
2024-09-08,#sustainability,132034,265867,-0.0,Uk
2024-12-23,#ai,60501,260510,-0.54,Indonesia
2024-11-29,#sustainability,182193,710987,-0.72,Russia
